,order_id,LIFR%,VOFR%
9190,FAUG830402301,66.66666666666666,95.86507072905331
9191,FAUG830402401,100.0,100.0
9192,FAUG830402602,33.33333333333333,95.21604938271605
9193,FAUG830403201,100.0,100.0
9194,FAUG830403501,100.0,100.0
9195,FAUG830403503,60.0,94.8692152917505
9196,FAUG830403602,100.0,100.0
9197,FAUG830420102,100.0,100.0
9198,FAUG830420103,0.0,79.95391705069125
9199,FAUG830420201,100.0,100.0
9200,FAUG830420502,100.0,100.0
9201,FAUG830420503,100.0,100.0
9202,FAUG830420601,50.0,97.43202416918429
9203,FAUG830420603,100.0,100.0
9204,FAUG830421101,0.0,89.9736147757256
9205,FAUG830421102,100.0,100.0
9206,FAUG830421202,0.0,90.05376344086021
9207,FAUG830421402,0.0,79.9498746867168
9208,FAUG830421403,0.0,95.04504504504504
9209,FAUG830421503,0.0,79.80295566502463
9210,FAUG830421601,100.0,100.0
9211,FAUG830421602,50.0,92.37288135593221
9212,FAUG830422101,0.0,90.06622516556291
9213,FAUG830422103,100.0,100.0
9214,FAUG830422202,100.0,100.0
9215,FAUG830422203,100.0,100.0
9216,FAUG830422402,0.0,89.81481481481481
9217,FAUG830422403,100.0,100.0
9218,FAUG830422603,100.0,100.0
9219,FAUG830501302,0.0,94.94949494949495
9220,FAUG830501503,100.0,100.0
9221,FAUG830501603,66.66666666666666,97.69392033542978
9222,FAUG830503202,0.0,94.87179487179486
9223,FAUG830503203,80.0,98.62924281984334
9224,FAUG830503502,100.0,100.0
9225,FAUG830503503,100.0,100.0
9226,FAUG830503601,0.0,91.31147540983606
9227,FAUG830520203,0.0,95.0
9228,FAUG830520303,100.0,100.0
9229,FAUG830520401,0.0,95.05154639175257
9230,FAUG830520403,100.0,100.0
9231,FAUG830520502,0.0,95.1086956521739
9232,FAUG830520503,50.0,99.26470588235294
9233,FAUG830520602,50.0,83.25471698113208
9234,FAUG830520603,100.0,100.0
9235,FAUG830521402,0.0,90.0
9236,FAUG830521502,50.0,97.3724884080371
9237,FAUG830521603,60.0,97.46835443037975
9238,FAUG830522202,50.0,98.22161422708618
9239,FAUG830522301,0.0,93.54838709677419
9240,FAUG830522401,50.0,92.09302325581396
9241,FAUG830522403,100.0,100.0
9242,FAUG830522502,100.0,100.0
9243,FAUG830522602,100.0,100.0
9244,FAUG830601101,0.0,89.97867803837953
9245,FAUG830601303,50.0,95.66074950690336
9246,FAUG830601601,50.0,98.52941176470588
9247,FAUG830601602,0.0,94.91525423728814
9248,FAUG830601603,0.0,91.91176470588235
9249,FAUG830603201,0.0,79.87012987012987
9250,FAUG830603402,100.0,100.0
9251,FAUG830603602,100.0,100.0
9252,FAUG830603603,66.66666666666666,97.88732394366197
9253,FAUG830621201,100.0,100.0
9254,FAUG830621302,100.0,100.0
9255,FAUG830621303,100.0,100.0
9256,FAUG830621403,100.0,100.0
9257,FAUG830621601,100.0,100.0
9258,FAUG830621603,100.0,100.0
9259,FAUG830622301,100.0,100.0
9260,FAUG830622502,100.0,100.0
9261,FAUG830622503,100.0,100.0
9262,FAUG830702101,0.0,94.95412844036697
9263,FAUG830702203,0.0,90.03115264797508
9264,FAUG830702401,0.0,95.09433962264151
9265,FAUG830702501,0.0,94.89795918367348
9266,FAUG830702502,100.0,100.0
9267,FAUG830702603,0.0,94.5054945054945
9268,FAUG830703201,0.0,90.15748031496062
9269,FAUG830703301,100.0,100.0
9270,FAUG830703302,100.0,100.0
9271,FAUG830703401,0.0,80.04291845493562
9272,FAUG830703403,100.0,100.0
9273,FAUG830703501,100.0,100.0
9274,FAUG830703502,66.66666666666666,98.33134684147795
9275,FAUG830720303,100.0,100.0
9276,FAUG830720501,100.0,100.0
9277,FAUG830720502,66.66666666666666,99.39301972685888
9278,FAUG830720601,100.0,100.0
9279,FAUG830720602,100.0,100.0
9280,FAUG830721201,0.0,90.12987012987013
9281,FAUG830721401,100.0,100.0
9282,FAUG830721602,75.0,99.56896551724138
9283,FAUG830721603,50.0,92.7927927927928
9284,FAUG830902202,100.0,100.0
9285,FAUG830902203,100.0,100.0
9286,FAUG830902403,66.66666666666666,99.11699779249447
9287,FAUG830902502,100.0,100.0
9288,FAUG830902603,50.0,96.20403321470937
9289,FAUG830903402,0.0,90.06622516556291
9290,FAUG830903601,0.0,79.83193277310924
9291,FAUG830903603,25.0,95.67207657095298
9292,FAUG83101202,0.0,89.9736147757256
9293,FAUG83101301,100.0,100.0
9294,FAUG83101502,50.0,97.44897959183673
9295,FAUG83101601,0.0,93.43065693430657
9296,FAUG83102102,100.0,100.0
9297,FAUG83102202,0.0,94.87179487179486
9298,FAUG83102301,50.0,97.18614718614718
9299,FAUG83102402,100.0,100.0
9300,FAUG83102602,75.0,98.07497467071936
9301,FAUG83103201,100.0,100.0
9302,FAUG83103301,0.0,95.91836734693877
9303,FAUG83103601,0.0,83.09859154929578
9304,FAUG83103602,0.0,90.0
9305,FAUG83103603,0.0,94.91525423728814
9306,FAUG831101102,100.0,100.0
9307,FAUG831101201,100.0,100.0
9308,FAUG831101202,100.0,100.0
9309,FAUG831101402,100.0,100.0
9310,FAUG831101403,66.66666666666666,95.2755905511811
9311,FAUG831101503,0.0,90.05847953216374
9312,FAUG831102203,100.0,100.0
9313,FAUG831102303,100.0,100.0
9314,FAUG831102402,50.0,95.41484716157204
9315,FAUG831102501,100.0,100.0
9316,FAUG831102602,100.0,100.0
9317,FAUG831103103,0.0,95.09536784741145
9318,FAUG831103202,100.0,100.0
9319,FAUG831103301,0.0,94.23076923076923
9320,FAUG831103401,100.0,100.0
9321,FAUG831103403,0.0,94.91094147582697
9322,FAUG831103502,66.66666666666666,99.39485627836612
9323,FAUG831103603,0.0,95.23809523809523
9324,FAUG831121302,100.0,100.0
9325,FAUG831121402,100.0,100.0
9326,FAUG831121403,100.0,100.0
9327,FAUG831121502,100.0,100.0
9328,FAUG831121503,100.0,100.0
9329,FAUG831121601,50.0,97.77777777777777
9330,FAUG831121603,100.0,100.0
9331,FAUG831122203,100.0,100.0
9332,FAUG831122302,0.0,94.28571428571428
9333,FAUG831122303,0.0,80.59701492537313
9334,FAUG831122503,50.0,93.59430604982207
9335,FAUG831122601,100.0,100.0
9336,FAUG831122603,50.0,90.4
9337,FAUG831201202,0.0,90.02433090024331
9338,FAUG831201301,100.0,100.0
9339,FAUG831201302,0.0,79.3103448275862
9340,FAUG831201503,66.66666666666666,95.5440414507772
9341,FAUG831202102,100.0,100.0
9342,FAUG831202201,100.0,100.0
9343,FAUG831202303,100.0,100.0
9344,FAUG831202503,100.0,100.0
9345,FAUG831202602,100.0,100.0
9346,FAUG831203202,100.0,100.0
9347,FAUG831203403,50.0,95.54317548746518
9348,FAUG831203502,100.0,100.0
9349,FAUG831203601,100.0,100.0
9350,FAUG831203602,100.0,100.0
9351,FAUG831203603,50.0,94.11764705882352
9352,FAUG83121101,100.0,100.0
9353,FAUG83121201,50.0,91.03139013452915
9354,FAUG83121203,100.0,100.0
9355,FAUG83121401,100.0,100.0
9356,FAUG83121402,0.0,90.02849002849003
9357,FAUG83121503,100.0,100.0
9358,FAUG83121602,100.0,100.0
9359,FAUG831220402,75.0,93.16575019638648
9360,FAUG831220502,100.0,100.0
9361,FAUG831220503,50.0,98.61111111111111
9362,FAUG831220601,66.66666666666666,98.57723577235772
9363,FAUG831220603,50.0,95.3125
9364,FAUG831221103,100.0,100.0
9365,FAUG831221502,100.0,100.0
9366,FAUG831221503,33.33333333333333,95.20958083832335
9367,FAUG83122201,100.0,100.0
9368,FAUG83122203,100.0,100.0
9369,FAUG83122401,0.0,79.94186046511628
9370,FAUG83122502,0.0,95.21531100478468
9371,FAUG83122602,100.0,100.0
9372,FAUG83122603,0.0,87.28571428571429
9373,FAUG831301403,50.0,96.17224880382776
9374,FAUG831301503,100.0,100.0
9375,FAUG831303102,100.0,100.0
9376,FAUG831303201,100.0,100.0
9377,FAUG831303301,0.0,81.48148148148148
9378,FAUG831303302,100.0,100.0
9379,FAUG831303402,100.0,100.0
9380,FAUG831303403,100.0,100.0
9381,FAUG831303503,100.0,100.0
9382,FAUG831303601,100.0,100.0
9383,FAUG831320101,100.0,100.0
9384,FAUG831320401,100.0,100.0
9385,FAUG831320402,100.0,100.0
9386,FAUG831320501,100.0,100.0
9387,FAUG831320601,100.0,100.0
9388,FAUG831320602,100.0,100.0
9389,FAUG831321103,100.0,100.0
9390,FAUG831321401,100.0,100.0
9391,FAUG831321603,100.0,100.0
9392,FAUG831401402,100.0,100.0
9393,FAUG831401602,100.0,100.0
9394,FAUG831401603,0.0,89.90825688073394
9395,FAUG831402101,100.0,100.0
9396,FAUG831402303,66.66666666666666,99.22779922779922
9397,FAUG831402401,100.0,100.0
9398,FAUG831402402,100.0,100.0
9399,FAUG831402603,100.0,100.0
9400,FAUG831403403,50.0,93.54066985645933
9401,FAUG831403503,100.0,100.0
9402,FAUG831403601,66.66666666666666,98.00362976406534
9403,FAUG831420302,100.0,100.0
9404,FAUG831420303,100.0,100.0
9405,FAUG831420402,100.0,100.0
9406,FAUG831420403,100.0,100.0
9407,FAUG831420501,100.0,100.0
9408,FAUG831420502,100.0,100.0
9409,FAUG831420503,100.0,100.0
9410,FAUG831420603,100.0,100.0
9411,FAUG831421102,100.0,100.0
9412,FAUG831421203,50.0,90.35591274397244
9413,FAUG831421302,0.0,94.44444444444444
9414,FAUG831421401,100.0,100.0
9415,FAUG831421402,100.0,100.0
9416,FAUG831421503,0.0,89.91228070175438
9417,FAUG831421601,0.0,89.68253968253968
9418,FAUG831422402,33.33333333333333,89.66725043782837
9419,FAUG831422501,100.0,100.0
9420,FAUG831422503,100.0,100.0
9421,FAUG831422602,100.0,100.0
9422,FAUG831501301,100.0,100.0
9423,FAUG831501303,100.0,100.0
9424,FAUG831501403,100.0,100.0
9425,FAUG831501601,100.0,100.0
9426,FAUG831501603,100.0,100.0
9427,FAUG831503202,0.0,80.0
9428,FAUG831503402,0.0,89.87341772151899
9429,FAUG831503403,60.0,96.49321266968326
9430,FAUG831503502,0.0,90.0523560209424
9431,FAUG831520103,0.0,95.07389162561576
9432,FAUG831520203,0.0,94.9685534591195
9433,FAUG831520402,0.0,95.19650655021834
9434,FAUG831520501,0.0,91.20234604105572
9435,FAUG831520602,0.0,90.0
9436,FAUG831521102,100.0,100.0
9437,FAUG831521301,100.0,100.0
9438,FAUG831521501,100.0,100.0
9439,FAUG831521602,100.0,100.0
9440,FAUG831522101,100.0,100.0
9441,FAUG831522203,100.0,100.0
9442,FAUG831522301,50.0,82.49158249158249
9443,FAUG831522303,100.0,100.0
9444,FAUG831522503,100.0,100.0
9445,FAUG831601101,0.0,90.03021148036254
9446,FAUG831601301,0.0,87.98283261802575
9447,FAUG831601401,0.0,80.04866180048663
9448,FAUG831601402,0.0,95.1219512195122
9449,FAUG831601601,33.33333333333333,95.71230982019364
9450,FAUG831601603,50.0,89.8507462686567
9451,FAUG831603102,100.0,100.0
9452,FAUG831603303,100.0,100.0
9453,FAUG831603403,66.66666666666666,98.93238434163702
9454,FAUG831603503,50.0,91.13149847094802
9455,FAUG831621103,0.0,90.02624671916011
9456,FAUG831621201,100.0,100.0
9457,FAUG831621301,0.0,80.35714285714286
9458,FAUG831621403,75.0,95.20504731861199
9459,FAUG831621502,0.0,90.13452914798206
9460,FAUG831621503,0.0,80.0
9461,FAUG831622102,100.0,100.0
9462,FAUG831622103,100.0,100.0
9463,FAUG831622303,100.0,100.0
9464,FAUG831622501,100.0,100.0
9465,FAUG831622602,50.0,97.0
9466,FAUG831702303,0.0,90.2439024390244
9467,FAUG831702403,25.0,92.32039636663914
9468,FAUG831702601,25.0,93.22709163346613
9469,FAUG831702603,0.0,89.62264150943396
9470,FAUG831703203,100.0,100.0
9471,FAUG831703403,100.0,100.0
9472,FAUG831703503,75.0,98.08558558558559
9473,FAUG831703602,100.0,100.0
9474,FAUG831720102,100.0,100.0
9475,FAUG831720103,100.0,100.0
9476,FAUG831720502,25.0,94.60285132382892
9477,FAUG831720602,50.0,96.06299212598425
9478,FAUG831720603,33.33333333333333,86.01398601398601
9479,FAUG831721202,50.0,94.25287356321839
9480,FAUG831721401,100.0,100.0
9481,FAUG831721503,75.0,98.91304347826086
9482,FAUG831721603,100.0,100.0
9483,FAUG831902401,100.0,100.0
9484,FAUG831902402,66.66666666666666,98.80597014925372
9485,FAUG831902501,100.0,100.0
9486,FAUG831902503,100.0,100.0
9487,FAUG831902603,100.0,100.0
9488,FAUG831903302,33.33333333333333,97.05882352941177
9489,FAUG831903303,0.0,96.55172413793103
9490,FAUG831903403,0.0,80.078125
9491,FAUG831903503,0.0,95.1048951048951
9492,FAUG831903601,0.0,90.10416666666666
9493,FAUG831903603,0.0,95.05703422053232
9494,FAUG83201101,100.0,100.0
9495,FAUG83201202,0.0,79.62962962962963
9496,FAUG83201301,100.0,100.0
9497,FAUG83201403,33.33333333333333,90.83395942900076
9498,FAUG83201501,100.0,100.0
9499,FAUG83202103,100.0,100.0
9500,FAUG83202203,100.0,100.0
9501,FAUG83202301,100.0,100.0
9502,FAUG83202402,100.0,100.0
9503,FAUG83202602,0.0,80.55555555555556
9504,FAUG83202603,100.0,100.0
9505,FAUG83203403,100.0,100.0
9506,FAUG83203502,100.0,100.0
9507,FAUG83203603,80.0,94.34330299089727
9508,FAUG83220203,100.0,100.0
9509,FAUG83220402,100.0,100.0
9510,FAUG83220503,20.0,94.88304093567251
9511,FAUG83220601,100.0,100.0
9512,FAUG83221102,100.0,100.0
9513,FAUG83221302,0.0,79.76190476190477
9514,FAUG83221303,0.0,80.0
9515,FAUG83221501,66.66666666666666,97.56838905775076
9516,FAUG83221503,100.0,100.0
9517,FAUG83301103,100.0,100.0
9518,FAUG83301302,100.0,100.0
9519,FAUG83301401,100.0,100.0
9520,FAUG83301502,0.0,89.9063475546306
9521,FAUG83301602,100.0,100.0
9522,FAUG83303203,0.0,95.14563106796116
9523,FAUG83303302,33.33333333333333,95.41864139020537
9524,FAUG83303501,100.0,100.0
9525,FAUG83320202,100.0,100.0
9526,FAUG83320403,50.0,91.77215189873418
9527,FAUG83320503,0.0,89.92805755395683
9528,FAUG83320603,33.33333333333333,91.14173228346458
9529,FAUG83321202,50.0,90.60402684563759
9530,FAUG83321602,75.0,98.46698113207547
9531,FAUG83321603,80.0,98.18731117824774
9532,FAUG83401101,100.0,100.0
9533,FAUG83401103,0.0,94.98861047835992
9534,FAUG83401401,100.0,100.0
9535,FAUG83401502,50.0,97.59846301633046
9536,FAUG83401602,100.0,100.0
9537,FAUG83402103,0.0,89.85915492957747
9538,FAUG83402302,0.0,79.36507936507937
9539,FAUG83402502,100.0,100.0
9540,FAUG83402503,50.0,96.7455621301775
9541,FAUG83402603,100.0,100.0
9542,FAUG83403203,100.0,100.0
9543,FAUG83403403,100.0,100.0
9544,FAUG83403501,100.0,100.0
9545,FAUG83403502,100.0,100.0
9546,FAUG83403503,100.0,100.0
9547,FAUG83420203,100.0,100.0
9548,FAUG83420301,100.0,100.0
9549,FAUG83420501,100.0,100.0
9550,FAUG83420602,100.0,100.0
9551,FAUG83421202,0.0,79.91803278688525
9552,FAUG83421302,0.0,90.56603773584906
9553,FAUG83421403,0.0,95.0
9554,FAUG83421501,0.0,95.19999999999999
9555,FAUG83421502,0.0,87.38738738738738
9556,FAUG83421503,50.0,93.68932038834951
9557,FAUG83421602,0.0,94.82758620689656
9558,FAUG83422102,0.0,80.0524934383202
9559,FAUG83422201,100.0,100.0
9560,FAUG83422302,100.0,100.0
9561,FAUG83422503,0.0,90.15151515151516
9562,FAUG83422601,50.0,91.52046783625731
9563,FAUG83422603,100.0,100.0
9564,FAUG83501303,100.0,100.0
9565,FAUG83501401,100.0,100.0
9566,FAUG83501402,100.0,100.0
9567,FAUG83501501,100.0,100.0
9568,FAUG83501603,83.33333333333334,99.16083916083916
9569,FAUG83503501,66.66666666666666,96.64429530201343
9570,FAUG83503503,100.0,100.0
9571,FAUG83503603,100.0,100.0
9572,FAUG83520102,0.0,90.09584664536742
9573,FAUG83520201,100.0,100.0
9574,FAUG83520202,0.0,90.14598540145985
9575,FAUG83520301,0.0,96.29629629629629
9576,FAUG83520502,0.0,90.20979020979021
9577,FAUG83520601,100.0,100.0
9578,FAUG83520602,0.0,89.92805755395683
9579,FAUG83520603,50.0,95.69288389513109
9580,FAUG83521203,100.0,100.0
9581,FAUG83521403,100.0,100.0
9582,FAUG83521602,50.0,93.36016096579478
9583,FAUG83521603,100.0,100.0
9584,FAUG83522102,100.0,100.0
9585,FAUG83522203,100.0,100.0
9586,FAUG83522303,100.0,100.0
9587,FAUG83522401,100.0,100.0
9588,FAUG83522403,100.0,100.0
9589,FAUG83522501,0.0,90.0
9590,FAUG83522502,0.0,94.8936170212766
9591,FAUG83522503,0.0,89.9581589958159
9592,FAUG83522601,100.0,100.0
9593,FAUG83601501,100.0,100.0
9594,FAUG83601502,0.0,94.90835030549898
9595,FAUG83601601,0.0,91.89765458422174
9596,FAUG83601602,100.0,100.0
9597,FAUG83601603,0.0,90.00757002271007
9598,FAUG83603202,0.0,95.03722084367246
9599,FAUG83603303,100.0,100.0
9600,FAUG83603403,66.66666666666666,97.81746031746032
9601,FAUG83603503,100.0,100.0
9602,FAUG83621301,100.0,100.0
9603,FAUG83621502,100.0,100.0
9604,FAUG83621503,100.0,100.0
9605,FAUG83621601,83.33333333333334,98.15647482014388
9606,FAUG83621603,0.0,90.19607843137256
9607,FAUG83622202,100.0,100.0
9608,FAUG83622303,100.0,100.0
9609,FAUG83622503,83.33333333333334,99.13522012578616
9610,FAUG83622601,100.0,100.0
9611,FAUG83622602,100.0,100.0
9612,FAUG83622603,0.0,89.77272727272727
9613,FAUG83702202,100.0,100.0
9614,FAUG83702502,66.66666666666666,97.61904761904762
9615,FAUG83702602,100.0,100.0
9616,FAUG83703302,0.0,82.01634877384197
9617,FAUG83703402,100.0,100.0
9618,FAUG83703502,100.0,100.0
9619,FAUG83720103,100.0,100.0
9620,FAUG83720302,50.0,89.7590361445783
9621,FAUG83720402,100.0,100.0
9622,FAUG83720602,66.66666666666666,97.29425028184893
9623,FAUG83720603,60.0,96.01328903654485
9624,FAUG83721201,50.0,87.5776397515528
9625,FAUG83721202,100.0,100.0
9626,FAUG83721203,100.0,100.0
9627,FAUG83721302,100.0,100.0
9628,FAUG83721402,50.0,99.25233644859813
9629,FAUG83721601,83.33333333333334,98.61910241657077
9630,FAUG83902201,100.0,100.0
9631,FAUG83902401,100.0,100.0
9632,FAUG83902403,0.0,95.06493506493506
9633,FAUG83902502,100.0,100.0
9634,FAUG83903201,0.0,95.08928571428571
9635,FAUG83903303,50.0,99.46332737030411
9636,FAUG83903502,50.0,90.00853970964987
9637,FAUG83903602,0.0,91.82156133828995
9638,FAUG83903603,33.33333333333333,96.5006729475101
9639,FAUG84101201,100.0,100.0
9640,FAUG84101203,100.0,100.0
9641,FAUG84101403,100.0,100.0
9642,FAUG84101503,66.66666666666666,99.06040268456375
9643,FAUG84102102,100.0,100.0
9644,FAUG84102103,0.0,95.03386004514672
9645,FAUG84102301,0.0,90.1639344262295
9646,FAUG84102402,100.0,100.0
9647,FAUG84102502,83.33333333333334,99.37629937629939
9648,FAUG84103101,0.0,80.0
9649,FAUG84103302,0.0,95.06172839506173
9650,FAUG84103403,66.66666666666666,97.73716275021758
9651,FAUG84103502,0.0,94.97716894977168
9652,FAUG84103503,66.66666666666666,87.51926040061633
9653,FAUG84121103,100.0,100.0
9654,FAUG84121301,100.0,100.0
9655,FAUG84121402,100.0,100.0
9656,FAUG84121403,100.0,100.0
9657,FAUG84121502,50.0,97.09677419354838
9658,FAUG84121602,100.0,100.0
9659,FAUG84121603,100.0,100.0
9660,FAUG84122103,100.0,100.0
9661,FAUG84122301,0.0,94.11764705882352
9662,FAUG84122303,0.0,90.9090909090909
9663,FAUG84122403,0.0,90.0
9664,FAUG84122601,50.0,98.46938775510205
9665,FAUG84122602,50.0,92.21556886227546
9666,FAUG84201303,0.0,89.53488372093024
9667,FAUG84201501,100.0,100.0
9668,FAUG84201502,75.0,96.34408602150538
9669,FAUG84201601,100.0,100.0
9670,FAUG84201603,100.0,100.0
9671,FAUG84202303,50.0,91.07142857142857
9672,FAUG84202501,75.0,94.09538228614686
9673,FAUG84202603,83.33333333333334,99.4404476418865
9674,FAUG84203103,100.0,100.0
9675,FAUG84203302,100.0,100.0
9676,FAUG84203401,100.0,100.0
9677,FAUG84203501,50.0,97.51552795031056
9678,FAUG84203603,80.0,99.19484702093398
9679,FAUG84220102,100.0,100.0
9680,FAUG84220301,100.0,100.0
9681,FAUG84220401,100.0,100.0
9682,FAUG84220402,100.0,100.0
9683,FAUG84220601,100.0,100.0
9684,FAUG84220602,60.0,95.59372666168782
9685,FAUG84221102,100.0,100.0
9686,FAUG84221301,100.0,100.0
9687,FAUG84221402,100.0,100.0
9688,FAUG84221501,100.0,100.0
9689,FAUG84221503,100.0,100.0
9690,FAUG84221601,100.0,100.0
9691,FAUG84301303,0.0,94.28571428571428
9692,FAUG84301403,100.0,100.0
9693,FAUG84301501,100.0,100.0
9694,FAUG84301603,60.0,98.01526717557252
9695,FAUG84303303,0.0,94.87179487179486
9696,FAUG84303402,0.0,87.2356495468278
9697,FAUG84303403,100.0,100.0
9698,FAUG84303502,100.0,100.0
9699,FAUG84303503,50.0,96.54178674351584
9700,FAUG84303601,0.0,90.58823529411765
9701,FAUG84320101,100.0,100.0
9702,FAUG84320502,50.0,96.513470681458
9703,FAUG84320602,0.0,93.77990430622009
9704,FAUG84321102,100.0,100.0
9705,FAUG84321103,100.0,100.0
9706,FAUG84321202,100.0,100.0
9707,FAUG84321403,0.0,90.07936507936508
9708,FAUG84321601,66.66666666666666,97.73242630385488
9709,FAUG84321603,50.0,97.39583333333334
9710,FAUG84401303,100.0,100.0
9711,FAUG84401402,100.0,100.0
9712,FAUG84401503,0.0,80.19323671497585
9713,FAUG84401602,100.0,100.0
9714,FAUG84402303,33.33333333333333,91.62790697674419
9715,FAUG84402401,50.0,97.4960876369327
9716,FAUG84402502,66.66666666666666,98.28080229226362
9717,FAUG84403101,0.0,94.90445859872611
9718,FAUG84403202,100.0,100.0
9719,FAUG84403502,80.0,98.65370231862379
9720,FAUG84403602,100.0,100.0
9721,FAUG84420202,100.0,100.0
9722,FAUG84420203,100.0,100.0
9723,FAUG84420303,100.0,100.0
9724,FAUG84420501,100.0,100.0
9725,FAUG84420602,100.0,100.0
9726,FAUG84420603,50.0,86.09375
9727,FAUG84421103,0.0,90.03021148036254
9728,FAUG84421203,0.0,94.82071713147411
9729,FAUG84421401,0.0,90.04149377593362
9730,FAUG84421402,100.0,100.0
9731,FAUG84421501,0.0,95.23809523809523
9732,FAUG84421601,100.0,100.0
9733,FAUG84421602,0.0,89.78494623655914
9734,FAUG84421603,0.0,94.83870967741936
9735,FAUG84422101,100.0,100.0
9736,FAUG84422202,100.0,100.0
9737,FAUG84422203,100.0,100.0
9738,FAUG84422301,100.0,100.0
9739,FAUG84422302,50.0,98.88888888888889
9740,FAUG84422503,100.0,100.0
9741,FAUG84422602,100.0,100.0
9742,FAUG84422603,100.0,100.0
9743,FAUG84501201,100.0,100.0
9744,FAUG84501302,100.0,100.0
9745,FAUG84501303,100.0,100.0
9746,FAUG84501403,0.0,90.06479481641469
9747,FAUG84501602,100.0,100.0
9748,FAUG84501603,83.33333333333334,98.50157728706624
9749,FAUG84503403,60.0,98.4375
9750,FAUG84503502,0.0,90.17857142857143
9751,FAUG84503602,100.0,100.0
9752,FAUG84520203,0.0,95.05882352941177
9753,FAUG84520303,100.0,100.0
9754,FAUG84520402,33.33333333333333,88.21138211382113
9755,FAUG84520503,33.33333333333333,88.09776833156216
9756,FAUG84520603,0.0,94.89795918367348
9757,FAUG84521201,100.0,100.0
9758,FAUG84521302,0.0,95.74468085106383
9759,FAUG84521501,100.0,100.0
9760,FAUG84521502,66.66666666666666,99.24012158054711
9761,FAUG84521503,100.0,100.0
9762,FAUG84521601,0.0,94.8051948051948
9763,FAUG84521602,100.0,100.0
9764,FAUG84522102,100.0,100.0
9765,FAUG84522103,100.0,100.0
9766,FAUG84522201,100.0,100.0
9767,FAUG84522302,100.0,100.0
9768,FAUG84522603,100.0,100.0
9769,FAUG84601402,0.0,90.03115264797508
9770,FAUG84601502,0.0,91.4656771799629
9771,FAUG84601602,0.0,93.20388349514563
9772,FAUG84603101,0.0,94.95548961424333
9773,FAUG84603102,100.0,100.0
9774,FAUG84603501,66.66666666666666,97.98657718120806
9775,FAUG84603503,75.0,96.25876851130164
9776,FAUG84603601,100.0,100.0
9777,FAUG84621501,100.0,100.0
9778,FAUG84621502,50.0,98.97260273972603
9779,FAUG84621601,66.66666666666666,88.53974121996303
9780,FAUG84621603,50.0,99.14529914529915
9781,FAUG84622202,0.0,80.09708737864078
9782,FAUG84622203,100.0,100.0
9783,FAUG84622501,100.0,100.0
9784,FAUG84622503,66.66666666666666,93.4640522875817
9785,FAUG84622601,50.0,99.06832298136646
9786,FAUG84702101,0.0,89.97555012224939
9787,FAUG84702203,0.0,94.83870967741936
9788,FAUG84702402,100.0,100.0
9789,FAUG84702601,25.0,90.73243647234679
9790,FAUG84702602,33.33333333333333,91.55672823218998
9791,FAUG84702603,0.0,88.6685552407932
9792,FAUG84703102,100.0,100.0
9793,FAUG84703103,100.0,100.0
9794,FAUG84703201,100.0,100.0
9795,FAUG84703202,100.0,100.0
9796,FAUG84703302,0.0,80.0
9797,FAUG84703401,100.0,100.0
9798,FAUG84720303,100.0,100.0
9799,FAUG84720401,100.0,100.0
9800,FAUG84720403,66.66666666666666,97.86641929499072
9801,FAUG84720501,100.0,100.0
9802,FAUG84720602,100.0,100.0
9803,FAUG84721203,100.0,100.0
9804,FAUG84721401,100.0,100.0
9805,FAUG84721402,100.0,100.0
9806,FAUG84721502,100.0,100.0
9807,FAUG84721602,50.0,96.7741935483871
9808,FAUG84902302,50.0,96.05911330049261
9809,FAUG84902403,50.0,91.6918429003021
9810,FAUG84902501,100.0,100.0
9811,FAUG84902601,0.0,94.89795918367348
9812,FAUG84902603,66.66666666666666,85.99137931034483
9813,FAUG84903501,66.66666666666666,97.00854700854701
9814,FAUG84903602,0.0,88.44827586206897
9815,FAUG85101203,100.0,100.0
9816,FAUG85101501,66.66666666666666,94.40639269406392
9817,FAUG85101603,85.71428571428571,97.83333333333334
9818,FAUG85102303,100.0,100.0
9819,FAUG85102402,100.0,100.0
9820,FAUG85102502,50.0,96.21993127147766
9821,FAUG85102601,75.0,95.28089887640449
9822,FAUG85103303,0.0,82.25469728601253
9823,FAUG85103403,0.0,89.97641509433963
9824,FAUG85103601,0.0,88.51508120649652
9825,FAUG85103603,0.0,90.76923076923077
9826,FAUG85121102,100.0,100.0
9827,FAUG85121103,100.0,100.0
9828,FAUG85121302,0.0,90.69767441860465
9829,FAUG85121403,100.0,100.0
9830,FAUG85121501,100.0,100.0
9831,FAUG85121502,100.0,100.0
9832,FAUG85121603,0.0,90.1639344262295
9833,FAUG85122202,0.0,95.15418502202643
9834,FAUG85122301,0.0,89.13043478260869
9835,FAUG85122402,0.0,80.06644518272425
9836,FAUG85122403,0.0,95.02923976608187
9837,FAUG85122501,50.0,96.12903225806451
9838,FAUG85122502,0.0,87.14285714285714
9839,FAUG85122503,100.0,100.0
9840,FAUG85201102,100.0,100.0
9841,FAUG85201203,100.0,100.0
9842,FAUG85201302,100.0,100.0
9843,FAUG85201403,0.0,90.04739336492891
9844,FAUG85201601,75.0,99.54476479514416
9845,FAUG85202203,100.0,100.0
9846,FAUG85202301,50.0,90.65606361829026
9847,FAUG85202503,100.0,100.0
9848,FAUG85203101,0.0,79.87220447284345
9849,FAUG85203103,0.0,89.87951807228916
9850,FAUG85203303,50.0,94.5945945945946
